purchase_date,GELİR,
16/12/2022,6.701242814,
16/12/2022,9.518819752,
16/12/2022,13.36883866,
16/12/2022,3.648724765,
16/12/2022,12.45321881,
16/12/2022,17.519715,
16/12/2022,8.566504045,
16/12/2022,6.177385336,
16/12/2022,6.142633557,
16/12/2022,13.54535867,
16/12/2022,12.38307939,
16/12/2022,29.68309439,
16/12/2022,28.9442291,
16/12/2022,10.19232672,
16/12/2022,19.08851357,
16/12/2022,13.06487452,
16/12/2022,14.56854868,
16/12/2022,26.01622903,
16/12/2022,12.96852761,
16/12/2022,9.991997613,
16/12/2022,25.19852008,
16/12/2022,12.71753606,
16/12/2022,17.37743657,
16/12/2022,6.535666619,
16/12/2022,18.78834952,
16/12/2022,6.458159475,
16/12/2022,8.271247646,
16/12/2022,13.5455514,
16/12/2022,24.65727945,
16/12/2022,30.80913347,
16/12/2022,13.80173536,
16/12/2022,13.65917643,
16/12/2022,15.50241162,
16/12/2022,22.1442438,
16/12/2022,17.96196563,
16/12/2022,16.25025006,
16/12/2022,13.86067615,
16/12/2022,16.51171884,
16/12/2022,8.720399595,
16/12/2022,9.559423037,
16/12/2022,4.933774434,
16/12/2022,17.86883853,
16/12/2022,13.28763075,
16/12/2022,26.51666477,
16/12/2022,5.197910461,
16/12/2022,11.34200219,
16/12/2022,8.924118562,
16/12/2022,11.60847528,
16/12/2022,24.11629111,
16/12/2022,21.35586656,
16/12/2022,12.89061768,
16/12/2022,3.634965321,
16/12/2022,11.86832184,
16/12/2022,10.31105973,
16/12/2022,12.55568621,
16/12/2022,6.749480931,
16/12/2022,9.562704566,
16/12/2022,24.01635499,
16/12/2022,14.82509412,
16/12/2022,6.869608794,
16/12/2022,13.24877215,
16/12/2022,12.94626645,
16/12/2022,12.27811737,
16/12/2022,18.11214013,
16/12/2022,19.92396952,
16/12/2022,13.32517251,
15/12/2022,2.881926912,
15/12/2022,8.080308258,
15/12/2022,13.82216039,
15/12/2022,9.087509615,
15/12/2022,13.5344341,
15/12/2022,6.079394826,
15/12/2022,13.77830101,
15/12/2022,5.608752261,
15/12/2022,15.76617654,
15/12/2022,12.27910694,
15/12/2022,12.43397854,
15/12/2022,10.83318686,
15/12/2022,13.99814669,
15/12/2022,16.12697094,
15/12/2022,28.85222221,
15/12/2022,12.57721151,
15/12/2022,16.65388329,
15/12/2022,4.814077173,
15/12/2022,18.51403135,
15/12/2022,44.1379303,
15/12/2022,28.361655,
15/12/2022,10.15426775,
15/12/2022,12.5933123,
15/12/2022,11.86522022,
15/12/2022,10.02531466,
15/12/2022,10.24551598,
15/12/2022,48.69608377,
15/12/2022,12.61988798,
15/12/2022,14.13262068,
15/12/2022,10.47609734,
15/12/2022,10.09023573,
15/12/2022,6.513323141,
15/12/2022,5.513493208,
15/12/2022,19.42053063,
15/12/2022,18.50114775,
15/12/2022,10.11880524,
15/12/2022,11.77874056,
15/12/2022,16.52140857,
15/12/2022,13.4724547,
15/12/2022,8.122789051,
15/12/2022,24.70124341,
15/12/2022,3.675098129,
15/12/2022,14.43697625,
15/12/2022,25.69324388,
15/12/2022,9.644178993,
15/12/2022,4.030154219,
15/12/2022,7.339540225,
15/12/2022,5.885427081,
15/12/2022,14.48879471,
15/12/2022,2.940305969,
15/12/2022,9.347946251,
15/12/2022,9.788427201,
15/12/2022,12.59865237,
15/12/2022,25.98808944,
15/12/2022,7.505562715,
15/12/2022,22.6308714,
15/12/2022,13.02714627,
15/12/2022,12.23617764,
15/12/2022,12.49116837,
15/12/2022,12.89005457,
15/12/2022,11.85015214,
15/12/2022,18.84387853,
15/12/2022,14.0031156,
15/12/2022,15.52570191,
15/12/2022,13.38417016,
15/12/2022,9.957806037,
15/12/2022,11.9307603,
15/12/2022,26.48376296,
15/12/2022,13.43249887,
15/12/2022,8.006973829,
15/12/2022,8.306974126,
15/12/2022,13.94608012,
15/12/2022,30.90184379,
15/12/2022,10.52463306,
15/12/2022,19.47412395,
15/12/2022,18.88510581,
15/12/2022,5.6261954,
15/12/2022,3.117099163,
15/12/2022,8.631405798,
15/12/2022,8.002852471,
15/12/2022,12.42600565,
15/12/2022,26.26715217,
15/12/2022,9.819453129,
15/12/2022,4.044970525,
15/12/2022,9.189038306,
15/12/2022,9.113040892,
15/12/2022,11.07399929,
15/12/2022,14.86892977,
15/12/2022,16.11283888,
15/12/2022,19.85270026,
15/12/2022,12.77012425,
15/12/2022,13.10981194,
15/12/2022,8.158376532,
15/12/2022,8.012526401,
15/12/2022,12.77918443,
15/12/2022,8.980528408,
15/12/2022,9.487479209,
15/12/2022,17.67142266,
15/12/2022,27.40659761,
15/12/2022,14.4429762,
15/12/2022,8.068750605,
15/12/2022,9.302800168,
15/12/2022,10.01005172,
15/12/2022,14.82311244,
15/12/2022,7.01941635,
15/12/2022,8.382391044,
15/12/2022,9.923681672,
15/12/2022,28.24783645,
15/12/2022,16.16708486,
15/12/2022,40.42499878,
15/12/2022,18.82392082,
15/12/2022,3.414238846,
15/12/2022,25.06135591,
15/12/2022,3.464950877,
15/12/2022,12.00364745,
15/12/2022,3.471588425,
15/12/2022,12.31050308,
15/12/2022,10.20112336,
15/12/2022,9.810731012,
15/12/2022,12.62391882,
15/12/2022,8.720533598,
15/12/2022,5.43139393,
15/12/2022,22.15223394,
15/12/2022,6.592510642,
15/12/2022,21.6055978,
15/12/2022,14.47717601,
15/12/2022,18.03062873,
15/12/2022,12.31790221,
15/12/2022,8.98215407,
15/12/2022,14.52383857,
15/12/2022,13.70368612,
15/12/2022,13.7558823,
15/12/2022,13.85952303,
15/12/2022,70.8361178,
15/12/2022,12.20568638,
15/12/2022,9.508334885,
15/12/2022,6.035255457,
15/12/2022,6.383163315,
15/12/2022,10.57361471,
15/12/2022,13.02749477,
15/12/2022,20.54364892,
15/12/2022,14.5843381,
15/12/2022,11.28878279,
15/12/2022,9.50197322,
15/12/2022,27.76926322,
15/12/2022,8.964484885,
15/12/2022,12.39334229,
15/12/2022,8.280725351,
15/12/2022,8.531202147,
15/12/2022,6.436621616,
15/12/2022,18.43945794,
15/12/2022,25.38836053,
15/12/2022,7.562046905,
15/12/2022,12.06017657,
15/12/2022,8.66097607,
15/12/2022,23.31914486,
15/12/2022,7.322982691,
15/12/2022,19.33522147,
15/12/2022,65.10037476,
15/12/2022,9.586263547,
15/12/2022,18.91795163,
15/12/2022,13.57648936,
15/12/2022,4.249835767,
14/12/2022,8.473031599,
14/12/2022,4.085750758,
14/12/2022,9.80283415,
14/12/2022,9.596587113,
14/12/2022,5.691075444,
14/12/2022,4.266433144,
14/12/2022,12.5071001,
14/12/2022,38.4438817,
14/12/2022,19.39416012,
14/12/2022,8.725501543,
14/12/2022,22.51066329,
14/12/2022,18.87700596,
14/12/2022,5.863693537,
14/12/2022,7.872372287,
14/12/2022,24.0704869,
14/12/2022,10.46703719,
14/12/2022,10.88797932,
14/12/2022,10.16050452,
14/12/2022,6.137977387,
14/12/2022,18.3541844,
14/12/2022,9.888418798,
14/12/2022,18.29193884,
14/12/2022,14.12651654,
14/12/2022,5.513887356,
14/12/2022,9.07749692,
14/12/2022,7.646288927,
14/12/2022,3.596407919,
14/12/2022,8.465682201,
14/12/2022,26.71218799,
14/12/2022,24.3269507,
14/12/2022,23.9962849,
14/12/2022,8.38617994,
14/12/2022,18.40045676,
14/12/2022,7.588622682,
14/12/2022,9.283432841,
14/12/2022,7.701909382,
14/12/2022,13.12901018,
14/12/2022,7.181277659,
14/12/2022,12.83838681,
14/12/2022,7.512101571,
14/12/2022,8.228735641,
14/12/2022,29.35862581,
14/12/2022,6.748520766,
14/12/2022,6.825967788,
14/12/2022,32.77132355,
14/12/2022,49.85980752,
14/12/2022,3.455614219,
14/12/2022,38.51826484,
14/12/2022,4.521746618,
14/12/2022,6.969916365,
14/12/2022,13.92153334,
14/12/2022,27.73616875,
14/12/2022,12.43349508,
14/12/2022,17.54839892,
14/12/2022,22.78463023,
14/12/2022,12.67414899,
14/12/2022,11.61973893,
14/12/2022,15.78999661,
14/12/2022,11.28731249,
14/12/2022,13.05926934,
14/12/2022,29.93082975,
14/12/2022,13.38140684,
14/12/2022,19.32493357,
14/12/2022,10.16010337,
14/12/2022,17.66907953,
14/12/2022,26.35385431,
14/12/2022,18.62692481,
14/12/2022,6.295584603,
14/12/2022,6.810862493,
14/12/2022,4.869300118,
14/12/2022,6.39041603,
14/12/2022,4.493846577,
14/12/2022,7.674079858,
14/12/2022,17.92736872,
14/12/2022,16.30661542,
14/12/2022,27.9065148,
14/12/2022,13.37642041,
14/12/2022,7.5946675,
14/12/2022,14.01656971,
14/12/2022,30.6891194,
14/12/2022,30.54644178,
14/12/2022,23.64400381,
14/12/2022,8.446911334,
14/12/2022,9.381382086,
14/12/2022,27.50584553,
14/12/2022,34.56748523,
14/12/2022,3.876805291,
14/12/2022,24.71882659,
14/12/2022,7.979045338,
14/12/2022,27.64975934,
14/12/2022,20.91112834,
14/12/2022,6.880306799,
14/12/2022,6.220564364,
14/12/2022,17.87741414,
14/12/2022,15.10761207,
14/12/2022,19.05821331,
14/12/2022,4.68454038,
14/12/2022,20.5029781,
14/12/2022,28.86274468,
14/12/2022,24.58156539,
14/12/2022,16.34172556,
14/12/2022,6.118298912,
14/12/2022,28.85076417,
14/12/2022,9.726942527,
14/12/2022,11.24847646,
14/12/2022,4.219094903,
14/12/2022,16.28078529,
14/12/2022,64.54479209,
14/12/2022,5.666846541,
14/12/2022,14.02763328,
14/12/2022,6.202616049,
14/12/2022,6.410385466,
14/12/2022,27.86141914,
14/12/2022,14.44449781,
14/12/2022,31.04935398,
14/12/2022,9.190786232,
14/12/2022,30.10256367,
14/12/2022,8.81761378,
14/12/2022,19.59677972,
14/12/2022,19.60996748,
14/12/2022,4.400871728,
14/12/2022,6.529417492,
14/12/2022,17.41832533,
14/12/2022,7.411416078,
14/12/2022,3.683266385,
14/12/2022,21.61409435,
14/12/2022,9.283327083,
14/12/2022,7.870765018,
14/12/2022,12.71990054,
14/12/2022,13.45356968,
14/12/2022,41.96324728,
14/12/2022,21.45719223,
14/12/2022,9.909664183,
14/12/2022,20.0075638,
14/12/2022,16.85475095,
14/12/2022,12.02223613,
14/12/2022,12.34470593,
14/12/2022,12.76368807,
14/12/2022,12.51607838,
14/12/2022,27.02541172,
14/12/2022,8.116947401,
14/12/2022,12.98216897,
14/12/2022,8.623396891,
14/12/2022,8.248818798,
14/12/2022,23.5987667,
14/12/2022,26.69675558,
14/12/2022,23.55805263,
14/12/2022,9.967613934,
14/12/2022,8.228948927,
14/12/2022,4.667450287,
14/12/2022,7.17378876,
14/12/2022,5.23473345,
13/12/2022,19.83347143,
13/12/2022,13.41654998,
13/12/2022,14.89324683,
13/12/2022,8.127126032,
13/12/2022,19.10111407,
13/12/2022,16.2042341,
13/12/2022,13.25169209,
13/12/2022,17.56388437,
13/12/2022,8.820004161,
13/12/2022,24.08951776,
13/12/2022,8.025386955,
13/12/2022,12.81206203,
13/12/2022,22.47957392,
13/12/2022,18.81766399,
13/12/2022,214.0081598,
13/12/2022,12.38079461,
13/12/2022,13.78741227,
13/12/2022,11.05024812,
13/12/2022,8.088585377,
13/12/2022,13.75821953,
13/12/2022,6.011997029,
13/12/2022,9.210785489,
13/12/2022,9.734851076,
13/12/2022,13.00459802,
13/12/2022,12.33754119,
13/12/2022,4.588903013,
13/12/2022,9.442104861,
13/12/2022,8.431347955,
13/12/2022,8.893522235,
13/12/2022,29.04288304,
13/12/2022,7.972023674,
13/12/2022,3.674936052,
13/12/2022,11.79801455,
13/12/2022,5.659601177,
13/12/2022,6.196477628,
13/12/2022,10.90629161,
13/12/2022,9.399657896,
13/12/2022,3.589453684,
13/12/2022,8.060905593,
13/12/2022,3.143875105,
13/12/2022,7.934370324,
13/12/2022,9.109239279,
13/12/2022,20.30352573,
13/12/2022,19.35141275,
13/12/2022,10.18783309,
13/12/2022,9.410936907,
13/12/2022,6.721692049,
13/12/2022,10.20554559,
13/12/2022,12.03064384,
13/12/2022,9.252517029,
13/12/2022,9.797323838,
13/12/2022,18.77982938,
13/12/2022,7.454097981,
13/12/2022,11.79383735,
13/12/2022,16.85021021,
13/12/2022,8.732142941,
13/12/2022,15.6577671,
13/12/2022,20.82682764,
13/12/2022,11.43618885,
13/12/2022,17.8045515,
13/12/2022,10.01259937,
13/12/2022,8.396143363,
13/12/2022,7.711731624,
13/12/2022,9.863205316,
13/12/2022,17.22195915,
13/12/2022,19.93833609,
13/12/2022,12.00429867,
13/12/2022,21.49070535,
13/12/2022,6.071991001,
13/12/2022,7.497041676,
13/12/2022,8.40701624,
13/12/2022,10.29025982,
13/12/2022,12.20310806,
13/12/2022,15.36777842,
13/12/2022,16.29835226,
13/12/2022,14.87698508,
13/12/2022,9.034521708,
13/12/2022,16.77573203,
13/12/2022,9.432748044,
13/12/2022,3.706459825,
13/12/2022,11.75915793,
13/12/2022,6.935320352,
13/12/2022,21.88404539,
13/12/2022,55.47531858,
13/12/2022,26.87588557,
13/12/2022,16.94277254,
13/12/2022,14.05363238,
13/12/2022,39.43283908,
13/12/2022,8.007642885,
13/12/2022,7.607413721,
13/12/2022,9.423617641,
13/12/2022,14.88366482,
13/12/2022,8.54998781,
13/12/2022,6.917953544,
13/12/2022,7.93631592,
13/12/2022,8.822565151,
13/12/2022,31.3035319,
13/12/2022,38.92262183,
13/12/2022,20.30709206,
13/12/2022,12.94046309,
13/12/2022,15.93394202,
13/12/2022,5.549973279,
13/12/2022,20.71929834,
13/12/2022,6.471189806,
13/12/2022,16.03147583,
13/12/2022,5.86203272,
13/12/2022,13.70679994,
13/12/2022,8.441183778,
13/12/2022,6.035320815,
13/12/2022,19.06641938,
13/12/2022,8.789005197,
13/12/2022,12.27975649,
13/12/2022,13.40969754,
13/12/2022,10.27590541,
13/12/2022,5.969448394,
13/12/2022,5.588683117,
13/12/2022,6.888675951,
13/12/2022,8.088393591,
13/12/2022,22.62755952,
13/12/2022,24.97058704,
13/12/2022,10.78371594,
13/12/2022,17.3355726,
13/12/2022,27.81907765,
13/12/2022,14.20802701,
13/12/2022,8.523629945,
13/12/2022,8.49530316,
13/12/2022,15.98050322,
13/12/2022,8.715190217,
13/12/2022,17.31277405,
13/12/2022,18.88343623,
13/12/2022,8.048694543,
13/12/2022,23.58690315,
13/12/2022,10.24598072,
13/12/2022,18.95634514,
13/12/2022,12.87268357,
13/12/2022,55.45877763,
13/12/2022,9.287037502,
13/12/2022,9.136110129,
13/12/2022,9.382515267,
13/12/2022,9.61411463,
13/12/2022,9.439524052,
13/12/2022,8.239074323,
13/12/2022,14.26515661,
13/12/2022,18.23580374,
12/12/2022,7.366785409,
12/12/2022,5.662379351,
12/12/2022,9.045213204,
12/12/2022,12.66208914,
12/12/2022,9.054199306,
12/12/2022,7.290618017,
12/12/2022,19.91580744,
12/12/2022,19.32238394,
12/12/2022,9.161028995,
12/12/2022,17.97234244,
12/12/2022,5.504088848,
12/12/2022,12.26661731,
12/12/2022,17.26600293,
12/12/2022,9.069761993,
12/12/2022,23.24369386,
12/12/2022,29.8519572,
12/12/2022,11.45045341,
12/12/2022,20.09876194,
12/12/2022,8.762085242,
12/12/2022,19.4969828,
12/12/2022,9.796072597,
12/12/2022,8.040277715,
12/12/2022,30.58893874,
12/12/2022,8.051105231,
12/12/2022,8.727030572,
12/12/2022,13.73657173,
12/12/2022,20.39794791,
12/12/2022,21.62752361,
12/12/2022,17.40196919,
12/12/2022,10.04610308,
12/12/2022,18.39457339,
12/12/2022,19.38106757,
12/12/2022,12.11041272,
12/12/2022,6.075324142,
12/12/2022,19.17294133,
12/12/2022,10.31079696,
12/12/2022,58.0829843,
12/12/2022,12.36323847,
12/12/2022,11.81249938,
12/12/2022,11.23664507,
12/12/2022,8.741236475,
12/12/2022,9.599904866,
12/12/2022,8.877639759,
12/12/2022,12.82971652,
12/12/2022,16.12922864,
12/12/2022,12.4112071,
12/12/2022,12.28125029,
12/12/2022,31.98144306,
12/12/2022,46.68750179,
12/12/2022,21.07427345,
12/12/2022,9.784683628,
12/12/2022,9.450893685,
12/12/2022,12.27534345,
12/12/2022,10.71293766,
12/12/2022,12.50104322,
12/12/2022,8.353234506,
12/12/2022,10.18789333,
12/12/2022,25.38548711,
12/12/2022,5.264333959,
12/12/2022,26.80254412,
12/12/2022,23.67831137,
12/12/2022,10.23151418,
12/12/2022,14.14191345,
12/12/2022,11.8709921,
12/12/2022,7.064128808,
12/12/2022,6.927946909,
12/12/2022,7.030713409,
12/12/2022,17.29390292,
12/12/2022,9.888522947,
12/12/2022,5.960299315,
12/12/2022,10.43245862,
12/12/2022,23.22684279,
12/12/2022,14.03640707,
12/12/2022,30.55674415,
12/12/2022,12.86627051,
12/12/2022,7.944325158,
12/12/2022,8.154522268,
12/12/2022,17.2872791,
12/12/2022,15.50332338,
12/12/2022,6.740708987,
12/12/2022,6.914948654,
12/12/2022,13.56871278,
12/12/2022,17.54115743,
12/12/2022,20.75166698,
12/12/2022,16.87109802,
12/12/2022,9.999619457,
12/12/2022,19.31882718,
12/12/2022,9.743801617,
12/12/2022,8.967422641,
12/12/2022,11.34480174,
12/12/2022,11.84188252,
12/12/2022,15.85343013,
12/12/2022,24.90947116,
12/12/2022,7.856902214,
12/12/2022,22.7973392,
12/12/2022,12.27269451,
12/12/2022,15.15305432,
12/12/2022,13.90608219,
12/12/2022,14.79659043,
12/12/2022,20.90108022,
12/12/2022,9.558311973,
12/12/2022,10.09648369,
12/12/2022,9.295542557,
12/12/2022,14.66131313,
12/12/2022,24.20528195,
12/12/2022,28.03243473,
12/12/2022,6.088059317,
12/12/2022,4.077820371,
12/12/2022,9.485763316,
12/12/2022,11.84010312,
12/12/2022,13.10191136,
12/12/2022,13.14540745,
12/12/2022,5.943997676,
12/12/2022,7.181115047,
12/12/2022,13.40207261,
12/12/2022,8.379975506,
12/12/2022,8.896178766,
12/12/2022,24.29718345,
12/12/2022,13.01236309,
12/12/2022,9.322487589,
12/12/2022,23.36124843,
12/12/2022,37.42029059,
12/12/2022,13.35862611,
12/12/2022,26.80238309,
12/12/2022,11.01736218,
12/12/2022,10.24800993,
12/12/2022,9.043966941,
12/12/2022,23.7534514,
12/12/2022,20.47131208,
12/12/2022,31.4387854,
12/12/2022,10.95633521,
12/12/2022,12.75563197,
12/12/2022,13.88631541,
12/12/2022,50.59089461,
12/12/2022,9.553617937,
12/12/2022,6.900832916,
12/12/2022,9.838811269,
12/12/2022,6.50494698,
12/12/2022,9.902353032,
12/12/2022,25.55006921,
12/12/2022,28.11874652,
12/12/2022,14.80316184,
12/12/2022,6.49103555,
12/12/2022,6.518860901,
12/12/2022,5.907571976,
12/12/2022,5.826157134,
12/12/2022,9.366839121,
12/12/2022,24.25191585,
12/12/2022,88.2431372,
12/12/2022,15.56464112,
12/12/2022,58.33781907,
12/12/2022,27.6126096,
12/12/2022,21.98567786,
12/12/2022,13.82263089,
12/12/2022,26.85468866,
12/12/2022,8.244493254,
12/12/2022,9.337802848,
12/12/2022,12.8347611,
12/12/2022,17.02578755,
12/12/2022,9.818048224,
12/12/2022,18.57152648,
12/12/2022,10.43378198,
12/12/2022,29.56827128,
12/12/2022,12.99522359,
12/12/2022,24.32644722,
12/12/2022,22.01591706,
12/12/2022,28.71502663,
12/12/2022,8.786307423,
12/12/2022,20.8004436,
12/12/2022,21.33385096,
12/12/2022,23.50807879,
12/12/2022,13.92931084,
12/12/2022,18.45173391,
12/12/2022,6.284332572,
12/12/2022,8.280105821,
12/12/2022,6.549859062,
12/12/2022,38.58235901,
12/12/2022,12.33924936,
12/12/2022,29.49219508,
12/12/2022,15.3630551,
12/12/2022,7.468067002,
12/12/2022,7.382797754,
12/12/2022,20.34714869,
12/12/2022,18.41643796,
12/12/2022,3.775414476,
12/12/2022,22.49146808,
12/12/2022,26.55919342,
11/12/2022,29.41040182,
11/12/2022,21.4048961,
11/12/2022,13.25486067,
11/12/2022,20.40844067,
11/12/2022,31.49610968,
11/12/2022,11.79964131,
11/12/2022,12.09039596,
11/12/2022,12.00447159,
11/12/2022,14.01056636,
11/12/2022,8.774408613,
11/12/2022,8.662928591,
11/12/2022,11.48762873,
11/12/2022,10.14502698,
11/12/2022,10.27987091,
11/12/2022,17.93933322,
11/12/2022,21.93171837,
11/12/2022,12.62888118,
11/12/2022,9.990692357,
11/12/2022,14.70635146,
11/12/2022,12.88907607,
11/12/2022,8.785161155,
11/12/2022,5.434738967,
11/12/2022,42.19243227,
11/12/2022,21.36385625,
11/12/2022,9.376378043,
11/12/2022,11.21714413,
11/12/2022,19.24116097,
11/12/2022,8.308123371,
11/12/2022,34.15943459,
11/12/2022,5.959390136,
11/12/2022,6.888551535,
11/12/2022,6.491522676,
11/12/2022,18.29649622,
11/12/2022,12.38460341,
11/12/2022,14.48298241,
11/12/2022,16.6543118,
11/12/2022,18.73876792,
11/12/2022,8.24509219,
11/12/2022,22.19819606,
11/12/2022,27.6601486,
11/12/2022,6.838192905,
11/12/2022,49.62546297,
11/12/2022,14.65048933,
11/12/2022,8.696699025,
11/12/2022,7.561486382,
11/12/2022,14.60935949,
11/12/2022,24.79481948,
11/12/2022,11.95499709,
11/12/2022,5.946769454,
11/12/2022,21.88957596,
11/12/2022,5.156556812,
11/12/2022,12.39462605,
11/12/2022,45.03689996,
11/12/2022,45.18729147,
11/12/2022,16.88297245,
11/12/2022,12.75073443,
11/12/2022,8.566167589,
11/12/2022,23.98597211,
11/12/2022,7.992717169,
11/12/2022,9.349012458,
11/12/2022,8.087063633,
11/12/2022,6.02405573,
11/12/2022,7.876361598,
11/12/2022,10.13808576,
11/12/2022,9.71197723,
11/12/2022,5.015210751,
11/12/2022,23.27595005,
11/12/2022,8.794544068,
11/12/2022,8.401993991,
11/12/2022,23.82156559,
11/12/2022,6.838112081,
11/12/2022,51.65245473,
11/12/2022,7.328661398,
11/12/2022,10.19145256,
11/12/2022,9.342950862,
11/12/2022,15.02857341,
11/12/2022,10.04056591,
11/12/2022,21.93135236,
11/12/2022,23.40282484,
11/12/2022,11.5572285,
11/12/2022,12.33548831,
11/12/2022,7.960443546,
11/12/2022,9.298921384,
11/12/2022,10.56138987,
11/12/2022,10.32643498,
11/12/2022,5.496254937,
11/12/2022,5.773498382,
11/12/2022,13.84691721,
11/12/2022,10.44139921,
11/12/2022,8.008284124,
11/12/2022,49.86720347,
11/12/2022,6.493761425,
11/12/2022,16.14791978,
11/12/2022,14.37897778,
11/12/2022,8.386224414,
11/12/2022,21.45933951,
11/12/2022,9.82267402,
11/12/2022,7.484331753,
11/12/2022,6.808313048,
11/12/2022,25.56181139,
11/12/2022,29.62240674,
11/12/2022,14.96658475,
11/12/2022,27.94727739,
11/12/2022,15.94577869,
11/12/2022,7.016753947,
11/12/2022,8.335309659,
11/12/2022,30.67110598,
11/12/2022,13.1489112,
11/12/2022,28.10542555,
11/12/2022,20.46663067,
11/12/2022,8.533231268,
11/12/2022,30.79055511,
11/12/2022,18.77537604,
11/12/2022,19.3308028,
11/12/2022,6.069296665,
11/12/2022,18.05581805,
11/12/2022,13.72727643,
11/12/2022,19.87943841,
11/12/2022,11.84678096,
11/12/2022,8.431592322,
11/12/2022,15.55741189,
11/12/2022,6.471127427,
10/12/2022,29.23204263,
10/12/2022,17.93027101,
10/12/2022,8.198840569,
10/12/2022,10.51613158,
10/12/2022,12.41539044,
10/12/2022,10.53655845,
10/12/2022,20.17235481,
10/12/2022,15.8337415,
10/12/2022,8.70097409,
10/12/2022,6.707493786,
10/12/2022,12.45035194,
10/12/2022,8.09558043,
10/12/2022,12.4479008,
10/12/2022,9.291206066,
10/12/2022,18.65519815,
10/12/2022,17.5830337,
10/12/2022,8.093979656,
10/12/2022,6.167183109,
10/12/2022,9.068166885,
10/12/2022,8.427123622,
10/12/2022,17.60276366,
10/12/2022,30.96308781,
10/12/2022,14.18384733,
10/12/2022,6.207579174,
10/12/2022,10.37544893,
10/12/2022,19.38481683,
10/12/2022,6.25802715,
10/12/2022,19.21106709,
10/12/2022,21.47865638,
10/12/2022,10.23889436,
10/12/2022,15.80606193,
10/12/2022,13.04582967,
10/12/2022,8.57442867,
10/12/2022,8.27331391,
10/12/2022,9.154899272,
10/12/2022,26.45698708,
10/12/2022,10.9023145,
10/12/2022,17.66691346,
10/12/2022,6.290515482,
10/12/2022,9.587987523,
10/12/2022,8.457596732,
10/12/2022,8.679591944,
10/12/2022,16.87269373,
10/12/2022,24.66407138,
10/12/2022,14.6740713,
10/12/2022,7.337786584,
10/12/2022,6.576184634,
10/12/2022,8.473149761,
10/12/2022,11.4347461,
10/12/2022,6.205671465,
10/12/2022,11.80427068,
10/12/2022,22.73059016,
10/12/2022,18.40215551,
10/12/2022,6.41022474,
10/12/2022,10.30474266,
10/12/2022,9.864755377,
10/12/2022,9.892783375,
10/12/2022,20.37929877,
10/12/2022,14.57716774,
10/12/2022,10.36711822,
10/12/2022,10.1520787,
10/12/2022,7.246751926,
10/12/2022,19.00823176,
10/12/2022,6.034663832,
10/12/2022,18.86215926,
10/12/2022,6.438358486,
10/12/2022,5.241926602,
10/12/2022,9.420933155,
10/12/2022,8.177197258,
10/12/2022,10.35242876,
10/12/2022,6.913106969,
10/12/2022,24.72958932,
10/12/2022,28.59913545,
10/12/2022,28.39783538,
10/12/2022,12.3693711,
10/12/2022,17.25491464,
10/12/2022,7.110473606,
10/12/2022,31.71307379,
10/12/2022,6.758252118,
10/12/2022,8.533455805,
10/12/2022,6.583208342,
10/12/2022,9.487722555,
10/12/2022,13.61840316,
10/12/2022,19.07643716,
10/12/2022,10.14756607,
10/12/2022,16.12030071,
10/12/2022,16.94357039,
10/12/2022,21.5363361,
10/12/2022,7.752651106,
10/12/2022,5.779535116,
10/12/2022,9.373970229,
10/12/2022,9.69558123,
10/12/2022,18.18667024,
10/12/2022,9.882259019,
09/12/2022,8.172596386,
09/12/2022,9.501887869,
09/12/2022,6.397319769,
09/12/2022,6.424487945,
09/12/2022,24.42241259,
09/12/2022,16.02108662,
09/12/2022,6.906136684,
09/12/2022,5.423566171,
09/12/2022,14.7908356,
09/12/2022,5.512974526,
09/12/2022,30.30194002,
09/12/2022,10.24707751,
09/12/2022,19.919968,
09/12/2022,6.171708878,
09/12/2022,18.58025621,
09/12/2022,13.91578776,
09/12/2022,23.17428434,
09/12/2022,21.76372586,
09/12/2022,7.21459481,
09/12/2022,24.64218494,
09/12/2022,29.33805954,
09/12/2022,18.20901848,
09/12/2022,6.658117369,
09/12/2022,6.454709053,
09/12/2022,15.84040766,
09/12/2022,21.39052391,
09/12/2022,26.33000249,
09/12/2022,6.75044752,
09/12/2022,15.43724178,
09/12/2022,5.559006497,
09/12/2022,17.05889322,
09/12/2022,11.25014464,
09/12/2022,5.542136364,
09/12/2022,7.768344712,
09/12/2022,9.298763123,
09/12/2022,18.17488886,
09/12/2022,8.506099524,
09/12/2022,10.00185764,
09/12/2022,22.95830733,
09/12/2022,23.61562552,
09/12/2022,14.2077637,
09/12/2022,13.11081751,
09/12/2022,20.26578177,
09/12/2022,12.6273099,
09/12/2022,26.0388045,
09/12/2022,14.17629672,
09/12/2022,8.45149576,
09/12/2022,24.71879823,
09/12/2022,22.57603179,
09/12/2022,27.23312349,
09/12/2022,11.60285368,
09/12/2022,29.52859229,
09/12/2022,24.56312678,
09/12/2022,19.75191008,
09/12/2022,10.06025456,
09/12/2022,7.315803204,
09/12/2022,14.78842329,
09/12/2022,13.15068432,
09/12/2022,9.742163012,
09/12/2022,9.01764884,
09/12/2022,6.354983913,
09/12/2022,12.87053783,
09/12/2022,7.288456494,
09/12/2022,12.78227729,
09/12/2022,14.76163452,
09/12/2022,20.83067396,
09/12/2022,18.06751177,
09/12/2022,13.60431315,
09/12/2022,8.983083039,
09/12/2022,6.392020848,
09/12/2022,5.705824539,
